JapaneseName	EnglishName
地割れアクション：地割れ濡れ岩1	Administration_action:_ground_wet_rock_1
地割れアクション：濡れ岩粒	Administration_action:_wet_rock_grain
地割れアクション：地割れ濡れ岩	Administrative_action:_ground_wet_rock
地割れアクション：地割れ濡れ岩0	Administrative_action:_ground_wet_rock_0
割れ/水	Crack_/_water
砂利/共通	Gravel_/_common
砂利/共通0	Gravel_/_common_0
粒岩/土	Grain_rock_/_soil
粒岩/水	Grain_rock_/_water
気流/水	Airflow_/_water
気流/土	Airflow_/_earth
濃い煙/水	Dark_smoke_/_water
濃い煙/土	Dark_smoke_/_earth
粒岩/土0	Grain_rock_/_soil_0
濃い煙/土0	Dark_smoke_/_soil_0
ディゾルブ粒/土	Dezorub_grains_/_soil
ディゾルブ粒/土0	Dezorub_grains_/_Sat_0
置き捨て粒	Disposable_grain
粒岩/雪	Grain_rock_/_snow
クチバシ水粒/水	Water_grain_/_water
咀嚼水粒/水	Human_water_grain_/_water
砂利/水	Gravel_/_water
インパクト水粒/水	Impact_water_grain_/_water
ごっくん飛沫/土	Cum_splash_/_soil
クチバシ/水	Kuchibashi_/_Water
砂利ばらけ/水	Object_/_water
砂利塊/水	Gravel_mass_/_water
咀嚼泥/土	Chew_/_earth
こぼれるナマコ/共通	Spilled_Namako_/_Common
ナマコ掘り起し/水	Namko_digging_/_water
口に入るナマコ/デブ	Namako_/_fat_entering_mouth
口に入るナマコ/ヤセ	Namako_/_Yase
インパクト上粒/土	Impact_upper_grain_/_soil
GPU粒/土	GPU_grain_/_soil
砂利ばらけ/土	Object_/_soil
インパクト前粒/土	Improperty_grain_/_soil
インパクト黒粒/土	Impact_black_grain_/_soil
クチバシ土煙軌跡/土	Kuchibashi_and_soil_trajectory_/_soil
砂利/土	Gravel_/_soil
砂利塊/土	Gravel_mass_/_earth
砂利ばらけ/雪	Object_/_Snow
砂利/雪	Gravel_/_snow
砂利塊/雪	Gravel_mass_/_snow
ナマコ掘り起し/土	Namko_digging_/_Saturday
ごっくん飛沫/雪	Cum_splash_/_snow
咀嚼泥/雪	Chew_/_snow
インパクト上粒/雪	Impact_upper_grain_/_snow
GPU粒/雪	GPU_grain_/_snow
インパクト前粒/雪	Improperty_grain_/_snow
インパクト黒粒/雪	Impact_black_grain_/_snow
クチバシ土煙軌跡/雪	Kuchibashi_and_soil_trajectory_/_snow
ナマコ掘り起し/雪	Namko_digging_/_Snow
浴び水粒/水	Tight_water_grain_/_water
ラスト浴び飛沫/水	Last_bathing_droplet_/_water
かきあげ水粒/水	Grain_grain_/_water
インパクト飛沫/水	Impact_droplet_/_water
浴び飛沫/水	Tues_and_splashes_/_water
かきあげ飛沫/水	Pullout_droplet_/_water
インパクト水	Impact_water
粒:Z	Grain:_Z
置き捨て飛沫:Z	Hortgage_drops:_Z
インパクト芯	Impact_core
GPU粒余韻	GPU_granular_end
ジャバジャバ余韻	Java_Java_afterlife
ジャバジャバ余韻0	Java_Java_lever_0
根元岩	Rocket
余韻芯	Lifting core
発射	firing
ベース岩	Base_rock
Ice_bakuhatu	_ _ _ は
Water_bakuhatu	Wow R_
core	core
Soil_bakuhatu	Soro L_ Big Hatsu
拡散粒0	Diffusion_grain_0
拡散粒1	Diffusion_grain_1
土くれ（L）：雪	Earth_(L):_Snow
煙の中にぎやかLOOP	Smoke_in_smoke_Loop
発射コア	Launch_core
怒り煙メッシュ LIFE280	Anger_smoke_mesh_Life280
煙メッシュ LIFE260	Smoke_mesh_Life260
吹き始め上用	Beginning
吹き始め中用	In_the_beginning_of_blowing
先端補強	Reinforcement
吹き始め煙横用	Blowing_and_smoke
睡眠粉粒	Sleep_powder
範囲メッシュ	Scope_mesh
フラッシュ黒	Flush_black
kona2	kona2
インパクト小	Small_impact
インパクト中	In_an_impact
粒１	1
床壁着弾ぽわぽわ	Floor_wall_dressing_poppow
回転トゲ	Rotation
破片２	Fragment_2
破片１	1
余韻ちぎれ焦げ	I_will_burn
メッシュインパクトちぎれ	Mesh_Impact_Chigira
貝こげ小	Shellfish
貝こげ大	Shellfish
小爆発粉塵 ※スケール2.2にしてあります	Small_explosion_dust_※_It_is_in_scale_2.2
大用爆破余韻	Large_bombing
火粉ちぎれ	Pile
ライト	Light
水メイン	Water_main
火花メイン	Sparks_main
火花サブ	Spark_sub
黒煙余韻	Black_smoke_afterlife
黒煙メイン	Black_smoke_main
ライト指向性※RIGのせいでわざと逆さま	Light_directivity_※_is_invisible_by_the_time_of_RIG
ライトちぎれ	Light
霧粒	Fog
ライトぼかし	Light_blur
煙メイン２段階目0	2nd_stage_of_smoke
煙メイン３段階目	Third_stage_of_smoke
煙メイン1段階目※TransY軸すこし下げてます	Smoke_Main_1st_step_※_Transy_axis_is_lowered
煙繋ぎ	Smoke_connection
Node粉：1	Node_powder:_1
Node粉：2	Node_powder:_2
マズルの煙を余韻繋ぎ	Mazur_smoke
Node粉：部位破壊前	Node_Powder:_Post_destruction
部位破後壊/水	Post_destruction_/_water
部位破壊前/水	Post_destruction_/_water
部位破壊後Playspeed	PLAYSPEED_after_the_site_destruction
部位破壊前Playspeed	PLAYSPEED_before_the_site_destruction
粉粒	Granule
水やられメッシュ	Watered_mesh
ボリューム煙	Volume_smoke
水煙余韻：水	Water_smoke_mediator:_water
ミズシブキサブ	Mizushibuki_Sub
根元しぶき範囲	Netting_scope
水しぶき中心	Water_splash_center
広範囲発射溜め	Wide_range_of_emission_reservoir
インパクト煙メイン	Impact_smoke_main
小用爆破粉塵	Small_bombing_dust
バインドボイス	Bind_voice
メッシュ余韻　※ScaleAni微調整	Mesh_lift_※_scaleani_fine_adjustment
ライト２	Light_2
ライト１	Light_1
ライトメイン	Light_main
にじ	Fear
メッシュ補間煙	Mesh_interpolation_smoke
貝サブ	Sub
貝メイン	Shellfish
粒：土/砂	Grain:_Sat_/_Sand
余韻睡眠粉	Afterglow_sleep_powder
広範囲煙コア	Wide_range_of_smoke_core
垂れ落ちる水※スケール無視	Water_that_drops_down_※_Scale_is_ignored
尻尾ガス※Joint指定	Tail_Gas_※_JOINT_specification
時計：水	Watch:_Water
時計：水ディストーション	Watch:_Water_distortion
共通余韻：水	Common_toellant:_Water
時計：雪	Watch:_Snow
時計：雪煙	Watch:_Snowy_Smoke
共通指向性：雪	Common_directional:_Snow
共通指向性：土	Common_directivity:_soil
時計：土	Clock:_Soil
時計：土くれ	Watch:_Earth
指向性共通：水	Directional_common:_water
反時計：水ディストーション	Anti-Watch:_Water_distortion
反時計：水	Anti-counterclock:_water
反時計：雪	Anti-counterlight:_snow
反時計：雪煙	Anti-Watch:_Snow_Smoke
反時計：土煙	Anti-counterlight:_Establishment
反時計：土くれ	Anti-counterlight:_Earth
追従	Follow-up
つなぎ	Tie
睡眠ビーム余韻粒	Sleep_beam_clause
睡眠ビーム余韻煙	Sleep_beam_lever_smoke
気流余韻２	Air_flow_marriage_2
気流余韻１	Airwarem
インパクト光	Impact_light
気流インパクト時計	Airflow_Impact_Watch
共通気流時計	Common_air_flow_clock
共通気流反時計	Common_gasmeter
水気流反時計	Water_flow_clock
水気流時計	Water_flow_clock
気流インパクト反時計	Airflow_impact_counterclockwise
キラキラL１	Glitter_L1
キラキラL余韻１	Glitter_L_afterglow_1
キラキラL２	Glitter_L2
キラキラL余韻２	Kirakira_L_afterglow_2
キラキラR１	Glitter_R1
キラキラR余韻１	Kirakira_Retain_1
キラキラR2	Glitter_R2
キラキラR余韻２	Glitter_R_afterglow_2
もやメッシュ部位破壊後	After_destruction_of_mesh_site
もや揺らぎ部位破壊後	After_destruction_of_the_fluctuation_site
もやメッシュ部位破壊前	Before_destruction_of_mesh_site
もや揺らぎ部位破壊前	Miya_fluctuation_site_before_destruction
Node粉：部位破壊後	Node_Powder:_After_the_site_destruction
もやメッシュ	Mesh
もや揺らぎ	Fleshy
Node粉	Node_powder
咀嚼水粒	Masticatory_water_grain
口着水	Wet_water
粒水	Grain_water
余韻粒水	Lung_grain_water
口水煙	Sovereum
wire	wire
wire6	wire6
mod_web0	mod_web0
mzl_Ribbon	MZL_RIBBON
mzl_fire	MZL_FIRE
fire_yoin0	fire_yoin0
fire_tip	FIRE_TIP
rim_mod0	RIM_MOD0
HIT_fire0	HIT_FIRE0
fire_yoin4	Fire_Yoin_4
HIT_fire_near	HIT_FIRE_NEAR
core_mod3	CORE_MOD3
web_yoin	う_B_good
web_yoin0	WEB_YOIN0
rim_mod1	RIM_MOD1
core_mod4	CORE_MOD4
mzl_Ribbon0	MZL_RIBBON0
mzl_fire0	MZL_FIRE0
fire_yoin2	Fire_Yoin2
fire_yoin3	Fire_Yoin3
Fバーナー_火の粉0	F_burner_fire_powder_0
fire_muzzle	FIRE_MUZLE
fire_side	FIRE_SIDE
fire_yoin1	Fire_Yoin1
fire_core	FIRE_CORE
p_v_x40	P_V_X40
PT_finish	Pt_finish
fire_muzzle0	Fire_muzzle0
fire_imp	FIRE_IMP
outer_fire0	outer_fire0
GPU_spark0	GPU_SPARK0
fire_yoin	Fuji___good
mod_nemoto	Also_D_Nomoto
mod_saki	D_Saki
fire_mzl	Fire_mzl
fire_mzl0	FIRE_MZL0
fire_mzl1	FIRE_MZL1
fire_mzl2	Fire_mzl2
fire_mzl3	FIRE_MZL3
fire_mzl4	FIRE_MZL4
fire_mzl5	FIRE_MZL5
fire_mzl6	FIRE_MZL6
fire_mzl7	FIRE_MZL7
PT_span_ALL	PT_SPAN_ALL
L_smk_muzzle	L_smk_muzzle
L_smk_muzzle1	L_SMK_MUZZLE1
L_smk_muzzle2	L_smk_muzzle2
L_smk_muzzle3	L_smk_muzzle3
R_smk_muzzle	R_smk_muzzle
R_smk_muzzle1	R_SMK_MUZZLE1
R_smk_muzzle2	R_smk_muzzle2
R_zmk_muzzle3	R_ZMK_MUZZLE3
L_ribbon_muzzle4	L_RIBBON_MUZZLE4
L_ribbon_muzzle5	L_RIBBON_MUZLE5
R_ribbon_muzzle	R_RIBBON_MUZLE
R_ribbon_muzzle5	R_RIBBON_MUZLE5
L_distotion	L_DISTOTON
R_distotion	R_DISTOTON
L_distotion0	L_DISTOTION0
R_distotion0	R_DISTOTION0
R_plume	R_PLUME
Rsmk_area	Rsmk_area
Lsmk_area	LSMK_AREA
Rsmk_area_straight	RSMK_AREA_STRAIGHT
Lsmk_area_straight	LSMK_AREA_STRAIGHT
L_plume	L_PLUME
R_plume0	R_PLUME0
L_plume0	L_PLUME0
PT_span_L	PT_SPAN_L
PT_span_R	PT_SPAN_R
R_gpu0	R_GPU0
L_gpu0	L_GPU0
R_gpu	R_GPU
L_gpu	L_gpu
360_plume	360_PLUME
L_smk1	L_smk1
L_smk2	L_SMK2
R_smk1	R_SMK1
R_smk2	R_SMK2
R_smk3	R_SMK3
mod_inner	mod_inner
inner_fire2	INNER_FIRE2
smk_sphere_mod	smk_sphere_mod
smk_inner	smk_inner
smk_inner_muzzle	smk_inner_muzzle
GPU_ribbon	GPU_RIBBON
beam_core	BEAM_CORE
rebbon_web_mzl	REBBON_WEB_MZL
web_mzl_imp	WEB_MZL_IMP
ribbon_web_yoin	Ribon_b_good
web_hit	Web_HIT
web_hit_fast	WEB_HIT_FAST
web_yoin_fin	う_B__good-__ふ
web1	Web1
mod_web2	MOD_WEB2
web_ring	web_ring
web_ring0	web_ring0
web5	web5
予兆煙	Triling
impact	iMPACT
mod_web_himo	D_U_ぇ_B_
inpact_mod	INPACT_MOD
web_impact	web_impact
ribbon_web_tare	Ribon_B_
mod_ring	mod_ring
mod_ring0	mod_ring0
mod_sphere	mod_sphere
impact_mod_sphere	IMPACT_MOD_SPHERE
impact_mod_ring	IMPACT_MOD_RING
mod_web1	MOD_WEB1
mod_web8	mod_web8
StrainRib_web3	StrainRib_Web3
web2	web2
mod_web4	mod_web4
mod_web5	MOD_WEB5
mod_web_mayu	D_B_Mayu
StrainRib_web	StrainRib_Web
StrainRib_web0	StrainRib_Web0
StrainRib_web1	StrainRib_Web1
StrainRib_web2	StrainRib_Web2
mod_web_yoin0	mod_web_yoin0
mod_web_impact	MOD_WEB_IMPACT
web_yoin1	WEB_YOIN1
mod_web_yoin1	mod_web_yoin1
mod_web3	MOD_WEB3
StrainRib_web4	StrainRib_Web4
web_imp	Web_IMP
web_imp0	Web_IMP0
web_yoin_fin0	B_good-_
StrainRib_web5	StrainRib_Web5
StrainRib_web6	StrainRib_Web6
まとまり岩粒	Rock_grain
飛ぶ岩	Flying_rock
ディゾルブ小粒	Dezolv_small_particles
飛ぶ岩/水	Flying_rock_/_water
ディゾルブ小粒/水	Dysolv_small_grain_/_water
ディゾルブ/水0	Dezorube_/_water_0
ディゾルブ/水1	Dezzolve_/_water_1
土くれ（L）：土	Earth_(L):_Soil
ディゾルブ小粒0	Dysolv_small_particle_0
土くれ（L）：土0	Earth_(L):_Sat_0
gas_side	GAS_SIDE
fire	FIRE
gas_center	GAS_CENTER
smk_imp	smk_imp
【金】ビチャビチャ	【Gold】_Vichibcha
【金】チェイン	【Gold】_Chain
【金】粒	【Gold】_Grain
【通常】粒	[Normal]_grain
Chain	Chain
ビチャ	Bicha
破片0	Fragment
根元バシャ	Nine_bashara
はね	Heel
水柱_下	Water_column_
水柱_上	Water_column_
泥ビチャビチャ	Mudvian_vocha
コア余韻	Core_afterlife
ハイポリ撥ねmod	Hyperlie_MOD
破片_外周	Chip__
破片_四散	Chip_four_flour
破片_中央	Chip_center
ビチャビチャ_小内	Vichibha_small
ビチャビチャ_外	Vichibcha_
NodeBillboard	NodeBillboard
泥サークル小	Mud_threco_small
泥サークル大_st	Mud_Succuru_large_ST
泥サークル大	Mud_threco
泥サークル大_end	Mud_Skull_University_END
通常泥モデル	Normal_mud_model
金泥モデル	Gold_mud_model
通常_ビチャビチャ	Normal_bichabcha
金泥_ビチャビチャ	Gold_mud_vicie
コア弾	Core_bullet
泥リボン	Mud_ribbon
はね_st	_St
水柱	Water_column
根元バシャ余韻	Norine_basia
波泥	Mud
はね根元	Rhino
横長泥LOOP	LOOP
横長泥_st	Horseshoe_st
ビチャビチャ_st	Vichibcha_ST
波泥0	Paddrops
ビチャビチャ_上	Vichibha_
根元ビチャ	Bicha
【着水】口着水	[Loading]_Water_Water
【モグモグ】サシミウオ	【Mogmog】_Sashimiuo
【モグモグ】飛沫	【Mogmog】_Splash
ぼこぼこmod	Barcoboko_MOD
【高】岩	【High】_Rock
【高】粒しぶき	【High】_Grain_pudding
【高】ビチャビチャ	【High】_Vichibcha
【高】ビチャビチャ_上	【High】_Vichibcha_
【低】粒しぶき	[Low]_grain_bust
【低】ビチャビチャ	[Low]_Vichibcha
輪モデル	Wheel_model
気流ほどけモデル	Airflow_model
インパクトスジ煙	Impact_de_si_smoke
筒風モデル	Cylinder_model
龍属性粒	Dragon_attribute_grain
龍属性デカール	Dragon_attribute_decal
龍属性雷	Dragon_attribute
大きい粒	Large_grain
地面影響煙	Ground_impact_smoke
球状	spherical
地面の余韻雷	The_ground_for_the_ground
口元雷	Mouth_lightning
地面を這う雷	Lightning_to_crawl
コアモデル1	Core_model_1
コアモデル5	Core_model_5
放射ループ	Radiation_loop
地面ぼわぼわ	Globolo
放電余韻	Leverage
球状ループ0	Spherical_loop_0
球状ループ	Spherical_loop
筒モデル	Cylinder_model
攻撃	attack
メッシュ芯：通常時	Mesh_core:_normal_times
メッシュ芯：芯	Mesh_core:_core
メッシュ芯：正面時	Mesh_core:_Face_time
先端ヒモほどけ	The_tip_cast
根本ヒモほどけ	Underworld_heap
口元黒パーツ	Black_part
ゆらゆら	Flaw
粒吸い	Grain
黒チカチカ	Black_chicken
筒モデル0	Tube_model_0
時計	clock
反時計	Counterclockwise
LOOP粒	Loop_grain
LOOP煙	Loop_smoke
必殺岩	Mochi_rock
インパクトNode粒	Impact_node_grain
地割れ岩/花形	Land_crack_/_flower_shape
地割れ岩/中心	Parking_rock_/_center
風	Wind
光ってる岩	Rock_shining
旋回中	On a swing
向き合わせ	Oral
球状白ヒモ	Spherical_white_hummo
地面白ヒモ	Gamma
大砲	Cannon
弾１	1_bullet_1
弾２	2
必殺岩0	Natural_rock_0
大砲0	Oar_gun_0
弾2	2
弾3	Bullet_3
LOOP粒0	LOOP_grain_0
LOOP粒1	LOOP_grain_1
待機	stand-by
攻撃モード	Attack mode
Node：ヒット火花0	NODE:_Hit_spark_0
余韻ちぎれ炎0	Flame_flee
全身粒	Whole_body
左手	left_hand
胸G	Chest G
全身粒G	Global grain G
右手G	Right hand
背中G	Back g
左手G	Left hand G
尻尾G	Tail G
左手粒	Left_hand
胸粒	Chest
右手粒	Right_hand
背中粒	Back_grain
尻尾粒	Tail_grain
包丁	Knife
インパクト冷気	Impact_cold
インパクトゆがみ	Impact_distortion
Node：粒	Node:_grain
Node：粒1	NODE:_grain_1
氷砕小Mesh	Hicing_Small_Mesh
氷砕小Mesh0	Hicing_small_Mesh0
余韻冷気	Lifogress
冷気	cold
インパクト氷破片	Impact_ice_fragment
Node_粒インパクト	Node_grain_impact
半壊包丁	Half-destruction_kitchen_knife
半壊包丁0	Half-broken_knife_0
氷破片大	Ease
氷破片小	Freak
纏いゆがみ	Soya
Node：粒0	NODE:_Grain_0
余韻冷気0	Leaf_cold_0
余韻冷気2	Lung_cold_2
Node：粒2	Node:_grain_2
グローブ1	Glove_1
グローブ2	Glove_2
氷破片0	Ice_fragment_0
半壊グローブMesh	Semi-destruction_glove_Mesh
Diagonal_Debris	DIAGONAL_DEBRIS
Glove	Glove
BreakGlove	Breakglove
Left_Breakknife	Left_breakknife
Debris	Debris
Right_knife	Right_KNife
Right_Breakknife	Right_breakknife
Left_knife	Left_knife
冷気インパクト	Cold_impact
Node_粒	Node_grain
氷大	Large
氷大0	Ice_large_0
氷小	Small_ice
Ground	Ground
PL_wall	PL_WALL
波紋	Ripple
雪破片	Snow_fragment
雪煙上	Smoke
砂利インパクト下	Under_gravel_impact
水面インパクト上方向	Water_surface_impact
水面インパクトレンジ	Water_surface_impact_range
雪粒インパクト大	Snow_grain_impact_large
濡れ岩下	Wet_rock
雪岩上	On_the_snow_rock
雪岩下	Under_snow_rock
砂利上	On_gravel
雪煙下	Sewing
水煙下	Underwater
石粒	Stone_grain
粒インパクト大	Grain_impact_large
岩上	Rock
氷破片丸形	Ice_carrier
通常包丁	Normal_knife
グローブ	Glove
半壊グローブ	Semi-destruction_glove
氷破片メイン	Ice
氷破片トゲ型	Ice_tiger
半壊氷包丁	Half-broken ice knife
氷破片	Ice fragment
通常グローブ	Normal gloves
通常氷包丁	Normally ice knife
半壊通常グローブ	Half-destructive globe
ビームメッシュ外	Outside_beam_mesh
ビームメッシュ芯	Beam_mesh_core
先ちぎれ	Terrible
先ディストーション	Distortion
ビームメッシュ口元	Beam_mesh_mouth_source
口元冷気	Mouthless
口元インパクト冷気	Ordinal_impact_cold
ビームメッシュ外1	Beam_mesh_out_1
芯余韻	Cornel
口元余韻冷気	Lifting_cold
芯消失	Core_loss
ガリガリ冷気	Galigali_cold
ガリガリ水しぶき	Garigari_water
水しぶきインパクト	Splash_impact
GPU粒トレイル	GPU_grain_trail
包丁破片	Kitchen_knife
ディティール冷気	Detail_cold
Break_Glove_half	Break_glove_half
Knife_all	KNIFE_ALL
Knife_half	KNIFE_HALF
Glove_all	Glove_all
BreakKnife_half	Breakknife_half
叩きつけインパクト	Strike_impact
地走りインパクト	Landing_impact
ディティールインパクト	Detail_impact
GPU粒	GPU_grain
雪破片前上	Snow_melting
雪破片手前	Snowfish
雪破片上	On_the_snow_droplet
雪上	Snow
Node：粒インパクト	NODE:_grain_impact
粒トレイル	Grain_trail
トレイル煙1	Trail_smoke_1
冷気口元	Cold_mouth
雪岩後ろ	After_snow_rock
雪余韻	Snow_earlier
濡れ岩インパクト	Wet_rock_impact
水インパクト上方向	Water_impact
水インパクトレンジ	Water_impact_range
小石上	On_a_small_stone
岩後	After_rock
雪岩大	Snowworm
濡れ岩後	After_wet_rock
ビームメッシュ外2	Beam_mesh_out_2
口元インパクト冷気0	Ordinal_impact_cold_0
インパクトマズル0	Impact_Muzzle_0
ビームメッシュ芯1	Beam_mesh_core_1
冷気1(手元)	Cold_air_1_(hand)
冷気2	Cold_air_2
冷気3	Cold_air_3
冷気4	Cold_air_4
冷気5	Cold_air_5
冷気6	Cold_air_6
氷包丁１	Ice_knife_1
氷包丁２	Ice_knife_2
氷包丁３	Ice_knife_3
氷包丁４	Ice_knife_4
氷包丁6	Ice_knife_6
冷気1	Cold_air_1
グローブ手元	Globe_hand
グローブ手元2	Glove_hand_2
左手氷粒	Left-handed_grain
グローブ氷粒	Glove_ice_grains
右手氷粒	Right_hand_ice_grain
左手高速氷粒	Left_hand_high_speed_ice_grain
グローブ高速氷粒	Grove_high-speed_ice_grains
右手高速氷粒	Right_hand_fast_ice_grain
right_sword	Right_sword
right_fast	RIGHT_FAST
glove	glove
glove_fast	glove_fast
left_fast	LEFT_FAST
left_sword	Left_sword
冷気余韻	Afterglow
冷気モコモコ	Cold_air_mokomoko
中心	center
石	stone
石1	Stone_1
メインRibbonFollow	Main_RIBBONFOLLOW
細かい石	Fine_stone
粒_広がり	Grain_spread
粘液余韻	Mucus_afterlife
粘液中心	Mucus_center
睡眠液_インパクト	Sleeping_fluid_impact
左手：大きいバチバチ	Left_hand:_Big_Bachi
左手：小さいパチパチ	Left_hand:_Small_crackling
尻尾：大きいバチバチ	Tail:_Big_Bachi
尻尾：小さいパチパチ	Tail:_Small_Pachipachi
背中：大きいバチバチ	Back:_Big_Bachi
胸：大きいバチバチ	Chest:_Big_Bachi
右手：大きいバチバチ	Right_hand:_Big_Bachi
右手：小さいパチパチ	Right_hand:_Small_crackling
お腹：大きいバチバチ	Abdominal:_Big_Bachi
